WL,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,GAME_ID.1,TEAM_ID,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,TEAM_NAME
1.0,41.714285714285715,86.14285714285714,0.4864285714285715,14.571428571428571,38.0,0.384,18.428571428571427,24.571428571428573,0.7587142857142857,9.571428571428571,42.57142857142857,52.142857142857146,25.285714285714285,7.142857142857143,4.857142857142857,15.0,17.714285714285715,116.42857142857143,22100274.57142857,1610612749.0,113.7,115.47142857142858,99.10000000000001,101.4142857142857,14.642857142857142,14.057142857142859,0.6108571428571429,1.75,18.38571428571429,0.272,0.7697142857142857,0.5448571428571428,14.720857142857142,14.942857142857141,0.5722857142857143,0.603,1.0,0.19771428571428576,102.77142857142859,100.78571428571429,83.98714285714286,100.85714285714286,0.6024285714285714,Bucks
0.7142857142857143,40.57142857142857,87.28571428571429,0.4652857142857143,10.285714285714286,31.714285714285715,0.32285714285714284,20.285714285714285,24.428571428571427,0.8337142857142857,9.714285714285714,33.857142857142854,43.57142857142857,26.0,7.571428571428571,5.714285714285714,12.0,19.571428571428573,111.71428571428571,22100255.714285713,1610612751.0,111.52857142857145,112.62857142857142,107.71428571428571,109.78571428571429,3.8428571428571425,2.8571428571428568,0.6404285714285713,2.3214285714285716,19.071428571428577,0.24842857142857142,0.6948571428571428,0.4764285714285714,11.925857142857144,12.028571428571428,0.5241428571428571,0.5701428571428572,1.0,0.19885714285714284,101.10000000000001,99.71428571428571,83.0942857142857,99.42857142857143,0.5241428571428571,Nets
0.8571428571428571,40.142857142857146,83.0,0.48414285714285715,15.285714285714286,39.0,0.3902857142857143,13.428571428571429,18.428571428571427,0.7419999999999999,9.714285714285714,34.857142857142854,44.57142857142857,28.857142857142858,9.428571428571429,4.285714285714286,16.714285714285715,19.714285714285715,109.0,22100270.14285714,1610612744.0,111.2,113.24285714285715,99.82857142857142,101.89999999999999,11.37142857142857,11.357142857142858,0.718,1.8571428571428572,21.114285714285717,0.2814285714285714,0.7052857142857143,0.5077142857142858,17.004714285714286,17.371428571428574,0.5765714285714285,0.5985714285714286,1.0,0.19828571428571432,98.31714285714285,96.42857142857143,80.35571428571427,96.28571428571429,0.5751428571428571,Warriors
0.5714285714285714,42.857142857142854,91.71428571428571,0.46699999999999997,11.857142857142858,34.0,0.3498571428571429,19.142857142857142,26.142857142857142,0.729142857142857,9.428571428571429,37.142857142857146,46.57142857142857,25.285714285714285,7.857142857142857,5.857142857142857,13.571428571428571,21.857142857142858,116.71428571428571,22100275.14285714,1610612747.0,108.62857142857142,110.34285714285714,105.65714285714284,109.2,2.9714285714285715,1.1285714285714294,0.5910000000000001,1.8914285714285715,17.71428571428571,0.24099999999999996,0.7141428571428572,0.48128571428571426,12.574428571428571,12.799999999999999,0.5314285714285715,0.5648571428571428,1.0,0.19842857142857143,102.29428571428572,99.90857142857143,83.25857142857141,105.85714285714286,0.5121428571428572,Lakers
0.42857142857142855,37.857142857142854,87.14285714285714,0.4361428571428571,9.714285714285714,30.714285714285715,0.31671428571428567,17.428571428571427,22.285714285714285,0.764,8.571428571428571,35.42857142857143,44.0,21.857142857142858,8.285714285714286,6.285714285714286,12.0,20.714285714285715,102.85714285714286,22100276.14285714,1610612755.0,102.54285714285716,104.54285714285713,102.5,104.04285714285713,0.05714285714285694,0.5000000000000002,0.5768571428571428,2.064285714285714,16.685714285714287,0.22442857142857142,0.7662857142857142,0.48628571428571427,11.802714285714286,12.042857142857143,0.492,0.5318571428571429,1.0,0.19785714285714287,97.60714285714286,95.94285714285715,79.95285714285716,98.42857142857143,0.4968571428571429,76ers
0.14285714285714285,36.714285714285715,89.0,0.41428571428571426,10.571428571428571,36.857142857142854,0.27585714285714286,13.571428571428571,18.857142857142858,0.7331428571428571,7.571428571428571,36.714285714285715,44.285714285714285,21.428571428571427,7.0,4.285714285714286,12.857142857142858,18.285714285714285,97.57142857142857,22100282.0,1610612753.0,95.11428571428571,97.54285714285713,109.1857142857143,111.50000000000001,-14.12857142857143,-13.957142857142857,0.5821428571428572,1.7614285714285713,16.285714285714285,0.21585714285714283,0.7555714285714287,0.4794285714285714,12.543999999999999,12.885714285714284,0.4724285714285714,0.5024285714285713,1.0,0.19814285714285712,102.18857142857144,99.85714285714286,83.21428571428571,100.0,0.4257142857142857,Magic
0.7142857142857143,41.857142857142854,92.85714285714286,0.4508571428571428,13.285714285714286,40.42857142857143,0.32842857142857146,17.857142857142858,23.428571428571427,0.7621428571428572,14.285714285714286,33.714285714285715,48.0,22.714285714285715,8.857142857142858,6.428571428571429,14.714285714285714,24.428571428571427,114.85714285714286,22100283.0,1610612750.0,111.07142857142857,112.64285714285714,103.0142857142857,105.71428571428571,8.042857142857143,6.914285714285714,0.5454285714285714,1.602857142857143,16.12857142857143,0.3162857142857143,0.7178571428571429,0.5122857142857142,14.132714285714286,14.328571428571427,0.5225714285714286,0.5574285714285715,1.0,0.1978571428571429,101.59285714285714,99.44285714285715,82.87,102.14285714285714,0.5181428571428571,Timberwolves
0.42857142857142855,36.57142857142857,85.28571428571429,0.42914285714285716,12.857142857142858,35.857142857142854,0.3567142857142857,16.714285714285715,20.857142857142858,0.797,9.857142857142858,36.0,45.857142857142854,21.285714285714285,6.285714285714286,5.0,14.428571428571429,21.285714285714285,102.71428571428571,22100265.714285713,1610612752.0,103.77142857142859,105.84285714285714,104.75714285714287,108.64285714285714,-1.0142857142857145,-2.814285714285714,0.5807142857142856,1.544285714285714,16.285714285714285,0.2657142857142857,0.7222857142857142,0.4980000000000001,14.51457142857143,14.8,0.505,0.5448571428571428,1.0,0.19671428571428576,99.49714285714285,96.78571428571429,80.6542857142857,97.14285714285714,0.48771428571428566,Knicks
0.42857142857142855,41.0,91.57142857142857,0.44899999999999995,10.428571428571429,35.57142857142857,0.2914285714285714,19.285714285714285,27.428571428571427,0.7077142857142856,11.0,33.285714285714285,44.285714285714285,22.428571428571427,7.285714285714286,3.7142857142857144,13.0,19.285714285714285,111.71428571428571,22100289.57142857,1610612758.0,105.74285714285715,108.57142857142857,114.15714285714284,116.81428571428572,-8.414285714285715,-8.257142857142858,0.5451428571428572,1.8428571428571432,16.014285714285712,0.2724285714285714,0.6852857142857143,0.4745714285714286,12.432142857142859,12.742857142857142,0.5054285714285714,0.5408571428571428,1.0,0.19757142857142856,101.27285714285713,98.74857142857142,82.28999999999999,102.71428571428571,0.4444285714285714,Kings
0.7142857142857143,42.57142857142857,84.71428571428571,0.5028571428571428,17.142857142857142,41.285714285714285,0.4201428571428571,15.285714285714286,19.714285714285715,0.7847142857142858,9.285714285714286,35.57142857142857,44.857142857142854,24.285714285714285,7.142857142857143,6.285714285714286,14.571428571428571,19.285714285714285,117.57142857142857,22100273.285714287,1610612762.0,119.15714285714286,119.62857142857142,105.9,108.0,13.242857142857144,11.628571428571428,0.5674285714285714,2.1414285714285715,18.2,0.27528571428571424,0.7351428571428571,0.5227142857142858,14.715,14.814285714285715,0.6045714285714284,0.6301428571428571,1.0,0.19885714285714284,99.38857142857144,98.14285714285714,81.78714285714285,98.28571428571429,0.5518571428571428,Jazz
