index,GAME_ID,GAME_DATE,MATCHUP,WL,TEAM_ID,TEAM_NAME,avg_WL,avg_FGM,avg_FGA,avg_FG_PCT,avg_FG3M,avg_FG3A,avg_FG3_PCT,avg_FTM,avg_FTA,avg_FT_PCT,avg_OREB,avg_DREB,avg_REB,avg_AST,avg_STL,avg_BLK,avg_TOV,avg_PF,avg_PTS,avg_TEAM_ID,avg_OFF_RATING,avg_DEF_RATING,avg_NET_RATING,avg_AST_PCT,avg_AST_TOV,avg_AST_RATIO,avg_OREB_PCT,avg_DREB_PCT,avg_REB_PCT,avg_TM_TOV_PCT,avg_EFG_PCT,avg_TS_PCT,avg_PACE,avg_PACE_PER40,avg_POSS,avg_PIE,opp_GAME_DATE,opp_MATCHUP,opp_WL,opp_TEAM_ID,opp_TEAM_NAME,opp_avg_WL,opp_avg_FGM,opp_avg_FGA,opp_avg_FG_PCT,opp_avg_FG3M,opp_avg_FG3A,opp_avg_FG3_PCT,opp_avg_FTM,opp_avg_FTA,opp_avg_FT_PCT,opp_avg_OREB,opp_avg_DREB,opp_avg_REB,opp_avg_AST,opp_avg_STL,opp_avg_BLK,opp_avg_TOV,opp_avg_PF,opp_avg_PTS,opp_avg_TEAM_ID,opp_avg_OFF_RATING,opp_avg_DEF_RATING,opp_avg_NET_RATING,opp_avg_AST_PCT,opp_avg_AST_TOV,opp_avg_AST_RATIO,opp_avg_OREB_PCT,opp_avg_DREB_PCT,opp_avg_REB_PCT,opp_avg_TM_TOV_PCT,opp_avg_EFG_PCT,opp_avg_TS_PCT,opp_avg_PACE,opp_avg_PACE_PER40,opp_avg_POSS,opp_avg_PIE
0,22100327.0,2021-12-01,1.0,0.0,1610612746.0,Clippers,0.2857142857142857,36.42857142857143,83.28571428571429,0.44,11.571428571428571,34.142857142857146,0.3398571428571428,14.285714285714286,17.857142857142858,0.8198571428571427,9.285714285714286,33.857142857142854,43.142857142857146,20.285714285714285,6.0,3.4285714285714284,16.428571428571427,18.571428571428573,98.71428571428571,1610612746.0,101.98571428571428,109.65714285714284,-7.671428571428572,0.556142857142857,1.3157142857142858,15.814285714285715,0.24900000000000005,0.705142857142857,0.4825714285714286,16.900000000000002,0.5101428571428571,0.5437142857142858,95.43142857142857,79.52571428571427,96.85714285714286,0.45585714285714285,2021-12-01,0.0,1.0,1610612758.0,Kings,0.2857142857142857,39.0,91.0,0.42871428571428577,9.571428571428571,35.42857142857143,0.26971428571428574,19.142857142857142,28.142857142857142,0.6777142857142858,11.571428571428571,33.0,44.57142857142857,20.571428571428573,7.285714285714286,4.142857142857143,13.428571428571429,19.571428571428573,106.71428571428571,1610612758.0,104.41428571428571,116.62857142857145,-12.22857142857143,0.5251428571428571,1.6528571428571426,14.799999999999999,0.2785714285714286,0.6837142857142856,0.471,13.299999999999999,0.4807142857142857,0.5162857142857143,97.96285714285715,81.63571428571429,101.85714285714286,0.42271428571428565
0,22100326.0,2021-12-01,0.0,1.0,1610612745.0,Rockets,0.42857142857142855,38.57142857142857,89.57142857142857,0.43057142857142855,14.142857142857142,41.714285714285715,0.33714285714285713,15.285714285714286,22.142857142857142,0.6857142857142858,9.428571428571429,37.57142857142857,47.0,24.857142857142858,5.571428571428571,5.142857142857143,17.142857142857142,18.714285714285715,106.57142857142857,1610612745.0,101.85714285714286,108.02857142857144,-6.142857142857143,0.6367142857142857,1.5042857142857144,17.4,0.2515714285714286,0.777,0.5120000000000001,16.45714285714286,0.5092857142857142,0.5354285714285715,103.16714285714285,85.97142857142856,104.28571428571429,0.4531428571428571,2021-12-01,1.0,0.0,1610612760.0,Thunder,0.14285714285714285,36.714285714285715,91.28571428571429,0.40242857142857147,11.857142857142858,39.857142857142854,0.30157142857142855,13.0,18.428571428571427,0.7117142857142857,9.857142857142858,39.0,48.857142857142854,20.285714285714285,7.142857142857143,4.714285714285714,11.714285714285714,16.857142857142858,98.28571428571429,1610612760.0,100.34285714285714,105.67142857142856,-5.328571428571428,0.5519999999999999,1.7942857142857147,15.414285714285713,0.2557142857142857,0.8035714285714287,0.5152857142857142,11.87142857142857,0.4678571428571429,0.4952857142857142,98.0,81.66571428571429,98.14285714285714,0.45628571428571424
0,22100325.0,2021-12-01,0.0,1.0,1610612742.0,Mavericks,0.2857142857142857,39.142857142857146,88.71428571428571,0.441,12.285714285714286,36.285714285714285,0.33899999999999997,13.142857142857142,17.285714285714285,0.7670000000000001,9.142857142857142,31.142857142857142,40.285714285714285,24.142857142857142,8.428571428571429,3.7142857142857144,10.142857142857142,18.571428571428573,103.71428571428571,1610612742.0,107.44285714285715,111.25714285714287,-3.8285714285714287,0.6175714285714287,2.498571428571428,18.47142857142857,0.221,0.7364285714285715,0.4575714285714286,10.485714285714286,0.51,0.5378571428571428,95.28857142857143,79.40714285714284,96.57142857142857,0.47671428571428576,2021-12-01,1.0,0.0,1610612740.0,Pelicans,0.5714285714285714,40.0,90.71428571428571,0.4401428571428571,10.0,29.428571428571427,0.3434285714285714,15.285714285714286,18.142857142857142,0.8248571428571428,12.0,36.285714285714285,48.285714285714285,25.285714285714285,8.857142857142858,3.142857142857143,14.285714285714286,19.571428571428573,105.28571428571429,1610612740.0,106.67142857142858,105.39999999999999,1.2571428571428567,0.628,2.005714285714286,18.142857142857146,0.2982857142857143,0.7668571428571429,0.5228571428571428,14.414285714285715,0.4951428571428571,0.5318571428571428,99.0,82.5,98.85714285714286,0.5211428571428571
0,22100324.0,2021-12-01,1.0,1.0,1610612749.0,Bucks,1.0,40.857142857142854,85.14285714285714,0.48228571428571426,14.285714285714286,38.142857142857146,0.3747142857142857,17.857142857142858,24.285714285714285,0.7444285714285713,9.571428571428571,43.57142857142857,53.142857142857146,24.285714285714285,7.0,5.285714285714286,15.285714285714286,16.285714285714285,113.85714285714286,1610612749.0,113.32857142857142,98.87142857142858,14.457142857142857,0.5994285714285714,1.6414285714285712,17.900000000000002,0.2657142857142857,0.7657142857142858,0.5441428571428572,15.242857142857142,0.5672857142857143,0.5968571428571429,100.35714285714286,83.63,100.57142857142857,0.6091428571428571,2021-12-01,0.0,0.0,1610612766.0,Hornets,0.5714285714285714,43.57142857142857,92.28571428571429,0.4748571428571429,15.714285714285714,38.714285714285715,0.4082857142857143,16.571428571428573,22.0,0.7435714285714285,10.285714285714286,32.285714285714285,42.57142857142857,26.714285714285715,8.285714285714286,6.428571428571429,11.857142857142858,20.571428571428573,119.42857142857143,1610612766.0,116.65714285714286,115.01428571428572,1.6428571428571428,0.6114285714285713,2.3328571428571427,18.942857142857143,0.23457142857142857,0.715,0.47500000000000003,11.571428571428571,0.5607142857142857,0.588,101.02428571428571,84.18714285714285,102.14285714285714,0.5045714285714286
0,22100323.0,2021-12-01,0.0,1.0,1610612739.0,Cavaliers,0.2857142857142857,38.0,87.42857142857143,0.4361428571428571,12.714285714285714,37.714285714285715,0.35271428571428576,15.0,19.571428571428573,0.7535714285714287,10.571428571428571,36.57142857142857,47.142857142857146,23.285714285714285,5.714285714285714,3.5714285714285716,15.142857142857142,17.857142857142858,103.71428571428571,1610612739.0,105.04285714285716,106.94285714285714,-1.9000000000000001,0.6124285714285714,1.6028571428571428,17.257142857142856,0.28014285714285714,0.7988571428571428,0.5352857142857143,15.471428571428572,0.5088571428571428,0.541,98.42857142857143,82.02428571428571,98.57142857142857,0.475,2021-12-01,1.0,0.0,1610612748.0,Heat,0.5714285714285714,38.42857142857143,82.42857142857143,0.466,12.142857142857142,35.42857142857143,0.3395714285714286,17.285714285714285,22.285714285714285,0.7788571428571428,9.142857142857142,31.285714285714285,40.42857142857143,25.571428571428573,7.571428571428571,1.8571428571428572,12.571428571428571,20.714285714285715,106.28571428571429,1610612748.0,110.91428571428573,109.72857142857143,1.1857142857142862,0.665,2.4257142857142853,19.557142857142857,0.2678571428571429,0.7495714285714284,0.5032857142857142,13.028571428571428,0.5394285714285715,0.5761428571428571,95.35714285714286,79.46428571428571,96.0,0.5244285714285714
0,22100322.0,2021-12-01,0.0,0.0,1610612755.0,76ers,0.42857142857142855,37.857142857142854,87.28571428571429,0.43557142857142855,9.428571428571429,30.428571428571427,0.30942857142857144,17.428571428571427,22.285714285714285,0.7640000000000001,8.285714285714286,35.142857142857146,43.42857142857143,21.714285714285715,8.0,5.714285714285714,12.285714285714286,20.571428571428573,102.57142857142857,1610612755.0,103.17142857142856,107.84285714285716,-4.6571428571428575,0.5725714285714286,1.957142857142857,16.52857142857143,0.2112857142857143,0.7632857142857142,0.477,12.242857142857142,0.4897142857142857,0.5297142857142857,96.94285714285715,80.78714285714285,99.57142857142857,0.4755714285714286,2021-12-01,1.0,1.0,1610612738.0,Celtics,0.5714285714285714,37.57142857142857,88.14285714285714,0.427,12.0,37.285714285714285,0.3271428571428571,19.857142857142858,23.142857142857142,0.8484285714285714,11.714285714285714,38.0,49.714285714285715,23.142857142857142,6.428571428571429,4.285714285714286,12.857142857142858,19.285714285714285,107.0,1610612738.0,108.9857142857143,106.94285714285714,2.0285714285714285,0.6211428571428571,1.9957142857142858,17.228571428571428,0.295,0.7722857142857144,0.5309999999999999,13.071428571428571,0.4952857142857143,0.5439999999999999,97.85714285714286,81.54857142857144,98.14285714285714,0.5214285714285715
0,22100321.0,2021-12-01,0.0,0.0,1610612750.0,Timberwolves,0.8571428571428571,42.42857142857143,92.57142857142857,0.459,14.714285714285714,42.142857142857146,0.34728571428571436,16.428571428571427,21.857142857142858,0.7555714285714286,14.285714285714286,34.857142857142854,49.142857142857146,24.857142857142858,9.142857142857142,6.857142857142857,14.714285714285714,23.571428571428573,116.0,1610612750.0,114.67142857142858,102.81428571428572,11.842857142857143,0.5921428571428571,1.7685714285714285,17.599999999999998,0.3188571428571429,0.7344285714285714,0.5248571428571428,14.428571428571429,0.5391428571428571,0.5692857142857143,98.72857142857143,82.27428571428572,101.42857142857143,0.5471428571428572,2021-12-01,1.0,1.0,1610612764.0,Wizards,0.42857142857142855,38.57142857142857,82.57142857142857,0.4708571428571429,10.0,31.142857142857142,0.3232857142857143,16.428571428571427,21.428571428571427,0.7638571428571429,10.142857142857142,33.857142857142854,44.0,23.428571428571427,4.571428571428571,4.714285714285714,15.857142857142858,18.428571428571427,103.57142857142857,1610612764.0,107.47142857142855,114.52857142857142,-7.028571428571429,0.6071428571428571,1.6814285714285713,17.871428571428574,0.265,0.7268571428571429,0.508,16.357142857142854,0.5324285714285715,0.5675714285714286,96.85714285714286,80.71428571428571,96.71428571428571,0.472
0,22100320.0,2021-12-01,1.0,1.0,1610612753.0,Magic,0.0,36.142857142857146,90.14285714285714,0.40085714285714286,11.714285714285714,38.42857142857143,0.2967142857142857,14.285714285714286,19.714285714285715,0.7364285714285713,9.0,36.142857142857146,45.142857142857146,21.428571428571427,6.857142857142857,4.285714285714286,12.857142857142858,19.714285714285715,98.28571428571429,1610612753.0,98.60000000000001,113.4,-14.814285714285713,0.5905714285714286,1.7614285714285713,16.057142857142857,0.25014285714285717,0.7322857142857142,0.48100000000000004,12.92857142857143,0.465,0.49685714285714283,99.64285714285714,83.03571428571429,99.71428571428571,0.4138571428571428,2021-12-01,0.0,0.0,1610612743.0,Nuggets,0.14285714285714285,37.857142857142854,84.14285714285714,0.45457142857142857,13.714285714285714,36.857142857142854,0.37314285714285716,14.0,18.142857142857142,0.7814285714285715,8.571428571428571,30.714285714285715,39.285714285714285,24.0,5.285714285714286,3.2857142857142856,12.428571428571429,18.0,103.42857142857143,1610612743.0,108.95714285714284,121.04285714285713,-12.057142857142859,0.6338571428571429,2.0300000000000002,18.657142857142855,0.23271428571428573,0.7254285714285713,0.4724285714285715,13.114285714285714,0.537,0.5662857142857144,94.92857142857143,79.10714285714286,95.0,0.43842857142857145
0,22100319.0,2021-12-01,0.0,1.0,1610612737.0,Hawks,0.8571428571428571,43.285714285714285,86.42857142857143,0.5022857142857143,12.428571428571429,32.142857142857146,0.3955714285714285,17.142857142857142,21.714285714285715,0.8025714285714286,8.714285714285714,37.142857142857146,45.857142857142854,26.571428571428573,8.142857142857142,5.571428571428571,10.714285714285714,16.428571428571427,116.14285714285714,1610612737.0,119.11428571428571,105.7,13.4,0.6107142857142858,2.531428571428571,19.842857142857145,0.24385714285714283,0.7025714285714286,0.4968571428571429,10.971428571428572,0.5745714285714286,0.6062857142857142,97.35714285714286,81.13142857142859,97.28571428571429,0.5744285714285714,2021-12-01,1.0,0.0,1610612754.0,Pacers,0.42857142857142855,40.857142857142854,93.28571428571429,0.43857142857142856,11.857142857142858,38.857142857142854,0.30971428571428566,15.857142857142858,20.0,0.7945714285714285,11.142857142857142,37.42857142857143,48.57142857142857,25.428571428571427,7.0,5.857142857142857,12.142857142857142,19.714285714285715,109.42857142857143,1610612754.0,108.45714285714287,102.89999999999999,5.557142857142858,0.6232857142857143,2.1042857142857145,18.17142857142857,0.27042857142857146,0.7805714285714285,0.5152857142857142,12.1,0.5018571428571429,0.5365714285714286,99.58857142857143,82.99,101.0,0.5277142857142857
0,22100318.0,2021-11-30,1.0,0.0,1610612758.0,Kings,0.2857142857142857,38.857142857142854,93.0,0.4177142857142857,10.142857142857142,36.714285714285715,0.2777142857142857,19.571428571428573,28.571428571428573,0.6824285714285716,13.142857142857142,32.42857142857143,45.57142857142857,20.142857142857142,6.714285714285714,4.0,13.428571428571429,19.714285714285715,107.42857142857143,1610612758.0,105.58571428571429,115.32857142857144,-9.757142857142856,0.5151428571428572,1.6314285714285712,14.299999999999999,0.318,0.6857142857142857,0.48914285714285705,13.4,0.47185714285714286,0.5087142857142858,97.67714285714285,81.39714285714285,101.42857142857143,0.42099999999999993,2021-11-30,0.0,1.0,1610612747.0,Lakers,0.42857142857142855,42.0,92.28571428571429,0.4551428571428572,12.0,36.142857142857146,0.33357142857142863,18.571428571428573,25.0,0.7481428571428571,9.571428571428571,37.142857142857146,46.714285714285715,25.714285714285715,7.571428571428571,5.571428571428571,13.285714285714286,21.714285714285715,114.57142857142857,1610612747.0,107.25714285714287,110.75714285714287,-3.5142857142857133,0.6114285714285714,1.9557142857142857,17.999999999999996,0.225,0.7181428571428572,0.47328571428571425,12.385714285714284,0.5198571428571429,0.554,100.76571428571428,83.97285714285714,106.71428571428571,0.4904285714285714
